Class,CloseTime,30m0,30mvolume0,30m1,30mvolume1,30m2,30mvolume2,30m3,30mvolume3,30m4,30mvolume4,30m5,30mvolume5,30m6,30mvolume6,30m7,30mvolume7,30m8,30mvolume8,30m9,30mvolume9,30m10,30mvolume10,30m11,30mvolume11,30m12,30mvolume12,30m13,30mvolume13,30m14,30mvolume14,30m15,30mvolume15,4h0,4hvolume0,4h1,4hvolume1,4h2,4hvolume2,4h3,4hvolume3,4h4,4hvolume4,4h5,4hvolume5,4h6,4hvolume6,4h7,4hvolume7,4h8,4hvolume8,4h9,4hvolume9,4h10,4hvolume10,4h11,4hvolume11,4h12,4hvolume12,4h13,4hvolume13,4h14,4hvolume14,4h15,4hvolume15
Pull,1551828599999,135.53,3629.95001,135.52,3828.70295,135.42,5313.54609,135.49,7115.82305,134.78,17546.34706,135.62,10026.75324,136.72,4926.29824,136.65,6931.84124,136.32,8550.65991,135.95,7727.01672,135.96,10852.91487,136.39,9812.09312,136.13,12238.02119,135.7,28309.41142,136.57,35006.61482,133.95,11867.71135,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396,130.6,45154.59184,131.15,34931.92232,131.26,52692.3613,133.63,27289.74837,133.75,23484.93913
Pull,1551844799999,135.13,4837.94224,135.28,6396.40929,136.1,3965.21837,135.73,6574.72541,135.42,8531.60036,134.89,13685.67608,135.76,34720.13076,135.72,29945.11859,136.72,9791.51005,135.53,3629.95001,135.52,3828.70295,135.42,5313.54609,135.49,7115.82305,134.78,17546.34706,135.62,10026.75324,136.72,4926.29824,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396,130.6,45154.59184,131.15,34931.92232,131.26,52692.3613
Pull,1551851999999,135.48,3814.85395,135.85,4697.29367,135.3,3982.07622,135.23,7174.05137,135.13,4837.94224,135.28,6396.40929,136.1,3965.21837,135.73,6574.72541,135.42,8531.60036,134.89,13685.67608,135.76,34720.13076,135.72,29945.11859,136.72,9791.51005,135.53,3629.95001,135.52,3828.70295,135.42,5313.54609,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396,130.6,45154.59184,131.15,34931.92232,131.26,52692.3613
Pull,1551868199999,138.0,15911.78152,137.53,10693.0727,136.91,5565.11386,136.34,8818.73041,136.77,4710.26011,137.2,10718.06801,137.65,7923.90461,137.2,12609.34329,136.17,4031.5726,135.48,3814.85395,135.85,4697.29367,135.3,3982.07622,135.23,7174.05137,135.13,4837.94224,135.28,6396.40929,136.1,3965.21837,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396,130.6,45154.59184,131.15,34931.92232
Pull,1551886199999,137.74,9694.40873,136.55,10603.98921,135.81,13455.80913,136.96,6934.36566,136.99,9652.83209,137.6,8214.08687,138.27,7143.10929,138.65,10934.85397,137.24,10798.20603,137.2,42868.95096,138.0,15911.78152,137.53,10693.0727,136.91,5565.11386,136.34,8818.73041,136.77,4710.26011,137.2,10718.06801,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396,130.6,45154.59184
Pull,1551887999999,137.9,10409.28509,137.74,9694.40873,136.55,10603.98921,135.81,13455.80913,136.96,6934.36566,136.99,9652.83209,137.6,8214.08687,138.27,7143.10929,138.65,10934.85397,137.24,10798.20603,137.2,42868.95096,138.0,15911.78152,137.53,10693.0727,136.91,5565.11386,136.34,8818.73041,136.77,4710.26011,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216,128.76,65316.34396
Pull,1551905999999,136.33,4163.48461,136.81,3602.19018,136.94,2469.1926,137.35,4455.36455,137.22,3389.81613,136.37,3748.7846,136.96,3169.18246,137.04,5590.69115,137.79,8160.2988,136.87,10845.61056,137.9,10409.28509,137.74,9694.40873,136.55,10603.98921,135.81,13455.80913,136.96,6934.36566,136.99,9652.83209,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403,126.74,99818.32216
Pull,1551916799999,137.4,5481.8926,137.83,4415.98871,137.6,5384.03402,136.85,3715.11139,136.95,4050.93473,136.48,6167.45661,136.33,4163.48461,136.81,3602.19018,136.94,2469.1926,137.35,4455.36455,137.22,3389.81613,136.37,3748.7846,136.96,3169.18246,137.04,5590.69115,137.79,8160.2988,136.87,10845.61056,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289,124.52,102170.40403
Pull,1551934799999,139.49,7928.48348,139.0,12948.24218,138.7,10914.24155,138.11,4407.21518,138.52,4679.10241,138.22,4368.25685,138.39,7977.18814,138.5,12178.34411,138.15,5911.78017,137.03,12613.01899,137.4,5481.8926,137.83,4415.98871,137.6,5384.03402,136.85,3715.11139,136.95,4050.93473,136.48,6167.45661,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289
Pull,1551940199999,137.43,10118.54582,137.58,10020.85035,137.63,14501.01954,139.49,7928.48348,139.0,12948.24218,138.7,10914.24155,138.11,4407.21518,138.52,4679.10241,138.22,4368.25685,138.39,7977.18814,138.5,12178.34411,138.15,5911.78017,137.03,12613.01899,137.4,5481.8926,137.83,4415.98871,137.6,5384.03402,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631,125.65,44404.38318,125.53,47629.67823,125.7,44608.66289
Pull,1551974399999,136.62,9306.09826,137.84,8883.5133,137.44,5990.79561,136.61,6846.9884,137.03,5777.52913,137.6,6117.06234,137.62,10056.30679,136.62,5524.4558,136.53,4056.71,136.55,5617.71241,136.22,7399.23751,135.62,13266.73533,136.84,4466.53769,136.54,6970.26266,137.01,4409.95445,137.4,3780.77035,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631
Pull,1551983399999,137.19,4716.35108,137.13,5939.80496,137.14,5568.1379,137.53,4880.92031,137.3,6643.51835,136.62,9306.09826,137.84,8883.5133,137.44,5990.79561,136.61,6846.9884,137.03,5777.52913,137.6,6117.06234,137.62,10056.30679,136.62,5524.4558,136.53,4056.71,136.55,5617.71241,136.22,7399.23751,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679,127.61,57623.20582,125.81,32114.5631
Pull,1552008599999,136.41,5225.90312,136.79,6325.98307,136.7,4719.76518,136.81,6476.17537,136.64,3413.11188,137.33,2846.2366,137.69,5645.11084,137.85,2970.34614,137.51,3583.34832,137.64,3463.53587,137.34,3207.05858,137.4,3235.12852,137.74,2482.92387,137.46,2619.88913,137.19,4716.35108,137.13,5939.80496,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209,128.21,62409.02679
Pull,1552030199999,136.38,8851.18888,137.04,11569.54661,137.77,8095.97537,137.05,5121.61446,136.72,4087.90712,136.51,3205.32741,136.61,3333.60112,135.82,4614.04024,135.65,6738.62307,136.23,2960.90177,136.37,3666.69938,136.0,8618.97002,136.41,5225.90312,136.79,6325.98307,136.7,4719.76518,136.81,6476.17537,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069,136.65,119428.57329,133.95,178876.93209
Pull,1552046399999,136.31,3778.08876,136.42,4485.32443,136.83,5658.20046,136.33,6441.81894,136.07,3004.07334,135.92,4495.04725,136.26,5110.6554,136.95,4333.88656,136.42,6988.63927,136.38,8851.18888,137.04,11569.54661,137.77,8095.97537,137.05,5121.61446,136.72,4087.90712,136.51,3205.32741,136.61,3333.60112,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069
Pull,1552055399999,137.24,6471.72942,136.98,4286.83921,136.38,3261.58121,136.34,6103.41493,136.35,8665.19468,136.31,3778.08876,136.42,4485.32443,136.83,5658.20046,136.33,6441.81894,136.07,3004.07334,135.92,4495.04725,136.26,5110.6554,136.95,4333.88656,136.42,6988.63927,136.38,8851.18888,137.04,11569.54661,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372,135.13,108656.8211,136.72,62178.93069
Pull,1552075199999,138.23,8183.9651,136.73,2204.60982,136.74,2378.85279,136.71,3191.01343,136.95,3405.29707,136.9,6018.27097,137.0,3582.18012,136.76,5337.09091,137.24,4021.69833,137.17,5331.8072,137.4,8929.24242,137.24,6471.72942,136.98,4286.83921,136.38,3261.58121,136.34,6103.41493,136.35,8665.19468,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607,138.65,110300.96956,137.2,54951.16372
Pull,1552103999999,134.37,4289.98876,134.46,2819.38837,134.72,4010.02537,134.41,3052.20594,134.47,3712.85326,134.88,5612.9096,134.24,9070.99686,134.14,10029.2201,133.52,7861.56815,133.23,9628.65762,133.11,14154.96394,131.72,44539.63515,135.95,13516.02518,137.45,4737.62772,137.78,5916.975,137.62,17123.56073,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607
Pull,1552107599999,134.48,2642.50294,134.46,4297.87805,134.37,4289.98876,134.46,2819.38837,134.72,4010.02537,134.41,3052.20594,134.47,3712.85326,134.88,5612.9096,134.24,9070.99686,134.14,10029.2201,133.52,7861.56815,133.23,9628.65762,133.11,14154.96394,131.72,44539.63515,135.95,13516.02518,137.45,4737.62772,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085,137.9,76107.88607
Pull,1552123799999,137.49,8172.13493,137.45,5570.26234,136.96,5320.17729,137.09,9443.70435,137.58,12335.36562,137.32,9505.60137,137.0,21042.65292,135.28,3545.60097,134.95,4208.93808,134.48,2642.50294,134.46,4297.87805,134.37,4289.98876,134.46,2819.38837,134.72,4010.02537,134.41,3052.20594,134.47,3712.85326,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085
Pull,1552127399999,137.78,2809.71408,137.58,4067.65282,137.49,8172.13493,137.45,5570.26234,136.96,5320.17729,137.09,9443.70435,137.58,12335.36562,137.32,9505.60137,137.0,21042.65292,135.28,3545.60097,134.95,4208.93808,134.48,2642.50294,134.46,4297.87805,134.37,4289.98876,134.46,2819.38837,134.72,4010.02537,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285,136.94,41828.94085
Pull,1552134599999,137.61,3967.3523,137.27,3102.03012,137.68,3488.02338,136.93,3582.02249,137.78,2809.71408,137.58,4067.65282,137.49,8172.13493,137.45,5570.26234,136.96,5320.17729,137.09,9443.70435,137.58,12335.36562,137.32,9505.60137,137.0,21042.65292,135.28,3545.60097,134.95,4208.93808,134.48,2642.50294,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795,138.7,63049.1474,137.4,36981.09285
Pull,1552174199999,137.1,4151.2643,136.9,3059.79418,136.76,3683.09971,136.4,2520.23206,136.71,2333.6165,136.7,2295.10766,136.51,4067.47762,136.97,1960.56443,136.78,2736.3498,137.1,3018.13335,136.84,6349.20595,136.27,5906.4938,136.19,10735.28393,136.29,10543.60973,136.6,10942.10227,137.56,5868.6612,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204,137.96,68125.07795
Pull,1552181399999,137.0,3203.39215,136.95,3275.62079,136.98,4673.01021,137.27,2794.86999,137.1,4151.2643,136.9,3059.79418,136.76,3683.09971,136.4,2520.23206,136.71,2333.6165,136.7,2295.10766,136.51,4067.47762,136.97,1960.56443,136.78,2736.3498,137.1,3018.13335,136.84,6349.20595,136.27,5906.4938,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412,136.62,58502.74963,136.53,49967.9204
Pull,1552206599999,135.51,7276.40769,134.93,7987.82074,134.57,6257.53566,134.9,6857.31493,134.89,15968.67852,135.92,5781.77733,135.94,3925.34453,136.04,8257.98374,136.18,4450.02699,136.5,3590.41764,136.49,4574.65262,136.5,4186.48003,136.93,3112.72133,137.28,3945.11022,137.0,3203.39215,136.95,3275.62079,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585,136.81,31604.9236,137.4,36086.67412
Pull,1552242599999,134.95,1902.89428,135.11,1727.45892,135.28,3118.816,134.8,3202.66409,135.05,4734.45387,135.29,2884.59424,135.48,3690.20882,135.46,2254.99397,135.39,4183.89635,134.78,3890.42839,135.36,2094.39188,135.35,2693.48305,135.69,4956.58867,135.18,2907.18383,135.63,2409.34788,135.2,2832.25288,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024,135.82,42870.88585
Pull,1552251599999,135.24,1722.24498,135.07,3239.8662,134.56,3058.28772,134.35,4435.95457,134.65,4403.34931,134.95,1902.89428,135.11,1727.45892,135.28,3118.816,134.8,3202.66409,135.05,4734.45387,135.29,2884.59424,135.48,3690.20882,135.46,2254.99397,135.39,4183.89635,134.78,3890.42839,135.36,2094.39188,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074,136.31,37307.09514,136.42,51253.80024
Pull,1552283999999,133.87,13256.76348,135.23,9805.54614,135.27,4560.15286,135.47,5024.41565,135.82,5795.02266,135.92,3704.85943,135.79,2295.57803,135.86,1760.13195,135.73,2254.79807,135.78,2470.90205,135.63,3895.50467,135.82,3677.31081,135.37,5219.00473,136.08,2862.12356,136.11,3243.17348,135.96,2060.92881,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021,137.24,47071.5074
Pull,1552298399999,134.12,3820.2976,133.62,6633.96919,133.4,3399.61487,134.16,5773.61136,133.55,5594.14799,134.18,6288.00204,134.28,5561.01653,134.08,16086.74788,133.87,13256.76348,135.23,9805.54614,135.27,4560.15286,135.47,5024.41565,135.82,5795.02266,135.92,3704.85943,135.79,2295.57803,135.86,1760.13195,133.55,66176.79257,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652,137.27,36112.01745,137.09,67022.2443,134.37,42597.58826,133.52,117479.01349,138.23,34301.28021
Pull,1552386599999,133.94,6479.87924,133.99,6525.88624,134.14,5307.8488,133.76,10258.49008,134.2,19465.94036,131.51,5004.79557,132.11,7268.02363,132.19,9314.40156,132.8,4505.27064,132.67,3547.78493,133.02,4323.24134,133.05,4274.85558,133.67,6063.05831,133.22,4219.58904,132.43,2199.52255,132.45,2823.14046,131.51,26092.4914,132.67,31630.81536,131.54,33459.38895,131.65,59897.44729,132.17,47568.45499,133.55,66176.79257,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326,137.56,57032.0652
Pull,1552391999999,133.86,3367.99494,133.78,4109.99,133.76,6542.91632,133.94,6479.87924,133.99,6525.88624,134.14,5307.8488,133.76,10258.49008,134.2,19465.94036,131.51,5004.79557,132.11,7268.02363,132.19,9314.40156,132.8,4505.27064,132.67,3547.78493,133.02,4323.24134,133.05,4274.85558,133.67,6063.05831,133.86,62058.94598,131.51,26092.4914,132.67,31630.81536,131.54,33459.38895,131.65,59897.44729,132.17,47568.45499,133.55,66176.79257,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326
Pull,1552402799999,133.74,3442.93019,133.4,4231.31501,133.93,7039.35252,133.91,7037.4155,134.43,5224.26567,133.97,2878.87797,133.86,3367.99494,133.78,4109.99,133.76,6542.91632,133.94,6479.87924,133.99,6525.88624,134.14,5307.8488,133.76,10258.49008,134.2,19465.94036,131.51,5004.79557,132.11,7268.02363,133.86,62058.94598,131.51,26092.4914,132.67,31630.81536,131.54,33459.38895,131.65,59897.44729,132.17,47568.45499,133.55,66176.79257,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499,137.27,24905.46202,136.97,52191.74326
Pull,1552424399999,133.7,2117.52349,133.25,4284.5278,132.69,4078.16162,131.95,5898.41936,132.59,4169.34913,132.69,2698.49128,132.87,2794.74008,133.33,3237.36479,133.47,5320.66698,133.22,7675.70537,133.0,6300.76798,133.58,4260.42254,133.74,3442.93019,133.4,4231.31501,133.93,7039.35252,133.91,7037.4155,132.69,35872.89861,133.0,40415.34738,133.86,62058.94598,131.51,26092.4914,132.67,31630.81536,131.54,33459.38895,131.65,59897.44729,132.17,47568.45499,133.55,66176.79257,135.82,25854.10767,135.37,31025.25324,134.56,26583.87876,135.29,26648.58537,135.18,29659.56335,134.93,59486.48244,136.5,30561.40499
